Date,Open,High,Low,Close,Adj Close,Volume
2016-12-06,119.339996,119.940002,119.120003,119.379997,112.562599,11526600
2016-12-07,119.820000,120.620003,119.820000,120.400002,113.524338,10392200
2016-12-08,119.150002,119.309998,118.779999,118.980003,112.185448,12041100
2016-12-09,118.639999,118.860001,117.279999,117.500000,110.789955,14646400
2016-12-12,117.269997,117.800003,116.879997,117.720001,110.997375,9496300
2016-12-13,118.400002,118.489998,117.440002,118.139999,111.393417,12189200
2016-12-14,119.080002,119.209999,116.800003,116.820000,110.148796,16618400
2016-12-15,117.559998,118.290001,117.029999,117.410004,110.705109,12400500
2016-12-16,117.610001,117.919998,116.800003,117.139999,110.450508,13710700
2016-12-19,117.980003,118.580002,117.739998,118.400002,111.638573,10868300
2016-12-20,117.629997,117.900002,117.379997,117.809998,111.082260,7030600
2016-12-21,117.919998,118.400002,117.730003,118.330002,111.572563,4624700
2016-12-22,117.529999,118.000000,117.500000,117.809998,111.373100,5177800
2016-12-23,118.239998,118.389999,117.949997,118.050003,111.599991,4460200
2016-12-27,117.419998,117.699997,117.230003,117.669998,111.240738,5276600
2016-12-28,117.860001,118.879997,117.699997,118.529999,112.053741,7578600
2016-12-29,118.800003,119.269997,118.660004,118.949997,112.450798,8224400
2016-12-30,118.779999,119.650002,118.720001,119.129997,112.620972,10613900
2017-01-03,118.410004,119.989998,118.180000,119.639999,113.103119,13217300
2017-01-04,119.760002,120.239998,119.449997,120.099998,113.537956,6699600
2017-01-05,120.449997,122.029999,120.169998,121.980003,115.315262,13265800
2017-01-06,121.129997,121.540001,120.750000,120.860001,114.256454,8369300
2017-01-09,121.879997,122.000000,121.459999,121.830002,115.173431,8767700
2017-01-10,121.550003,121.910004,121.279999,121.750000,115.097832,8417900
2017-01-11,121.940002,122.690002,121.410004,122.160004,115.485420,9402500
2017-01-12,122.800003,123.139999,121.830002,121.889999,115.230156,9977600
2017-01-13,121.330002,121.750000,120.620003,121.309998,114.681854,9820000
2017-01-17,122.809998,122.940002,121.989998,122.580002,115.882469,7300100
2017-01-18,121.769997,121.959999,120.910004,121.010002,114.398254,9064700
2017-01-19,120.489998,120.580002,119.550003,120.180000,113.613579,11795600
2017-01-20,119.839996,120.309998,119.290001,119.940002,113.386696,16953200
2017-01-23,120.339996,121.870003,120.019997,121.139999,114.521141,13118400
2017-01-24,120.769997,121.129997,119.800003,120.309998,113.736496,8395000
2017-01-25,119.279999,119.599998,118.559998,118.800003,112.308983,11115100
2017-01-26,118.910004,119.260002,118.330002,119.199997,112.687149,7827900
2017-01-27,119.400002,119.830002,119.250000,119.629997,113.093628,7197800
2017-01-30,119.440002,119.879997,119.199997,119.269997,112.753311,6569500
2017-01-31,119.330002,120.400002,119.250000,120.099998,113.537956,13298500
2017-02-01,119.099998,119.529999,118.580002,119.099998,112.835922,10975500
2017-02-02,119.930000,120.139999,119.000000,119.050003,112.788559,6978600
2017-02-03,119.440002,119.870003,118.470001,119.000000,112.741196,10275600
2017-02-06,119.760002,120.129997,119.120003,119.720001,113.423332,8433800
2017-02-07,119.779999,121.010002,119.470001,120.599998,114.257050,8418400
2017-02-08,121.419998,122.269997,121.410004,122.239998,115.810799,15734200
2017-02-09,121.410004,121.589996,120.660004,120.830002,114.474945,16890600
2017-02-10,120.110001,120.949997,120.110001,120.760002,114.408638,7978500
2017-02-13,120.250000,120.410004,119.879997,120.379997,114.048622,11536800
2017-02-14,120.239998,120.300003,118.830002,119.510002,113.224388,12575600
2017-02-15,118.760002,119.220001,118.650002,118.959999,112.703300,8481000
2017-02-16,119.220001,120.209999,119.120003,119.610001,113.319115,10005800
2017-02-17,120.610001,120.699997,120.129997,120.320000,113.991760,7886400
2017-02-21,119.680000,120.610001,119.599998,120.110001,113.792816,8703800
2017-02-22,120.800003,120.820000,119.589996,120.309998,113.982292,8101500
2017-02-23,120.570000,120.739998,120.330002,120.669998,114.323387,5330800
2017-02-24,121.349998,122.139999,121.260002,122.010002,115.592888,11336000
2017-02-27,121.809998,121.900002,121.230003,121.290001,114.910774,11039800
2017-02-28,121.500000,122.080002,121.320000,121.739998,115.337105,8410500
2017-03-01,119.440002,119.550003,118.949997,119.470001,113.404472,10717100
2017-03-02,119.010002,119.209999,118.620003,119.040001,112.996292,8201200
2017-03-03,119.230003,119.349998,118.550003,119.349998,113.290543,9515200
2017-03-06,119.120003,119.120003,118.519997,118.779999,112.749481,4489200
2017-03-07,118.480003,118.680000,118.250000,118.419998,112.407753,7080100
2017-03-08,117.309998,117.949997,117.230003,117.779999,111.800262,11336300
2017-03-09,117.339996,117.480003,116.769997,116.839996,110.907990,10575400
2017-03-10,117.139999,117.320000,116.680000,117.250000,111.297173,9218500
2017-03-13,116.830002,117.089996,116.489998,116.510002,110.594734,6993100
2017-03-14,116.769997,117.349998,116.709999,117.070000,111.126305,9869200
2017-03-15,117.559998,118.830002,117.430000,118.500000,112.483688,14600500
2017-03-16,117.989998,118.150002,117.629997,117.900002,111.914162,8018200
2017-03-17,118.110001,118.750000,118.029999,118.639999,112.616615,7266800
2017-03-20,118.550003,119.230003,118.500000,119.150002,113.100708,5497800
2017-03-21,119.050003,120.300003,119.019997,120.139999,114.040451,12540700
2017-03-22,120.720001,121.169998,120.430000,120.620003,114.496078,11661400
2017-03-23,120.830002,121.019997,120.059998,120.449997,114.334702,6746500
2017-03-24,120.529999,121.099998,120.400002,120.879997,114.742867,5819600
2017-03-27,121.830002,121.970001,121.190002,121.430000,115.264961,6878500
2017-03-28,121.790001,121.820000,120.489998,120.620003,114.496078,6811200
2017-03-29,120.940002,121.379997,120.879997,121.339996,115.179550,6291000
2017-03-30,121.070000,121.089996,120.320000,120.360001,114.249275,7042400
2017-03-31,120.279999,120.809998,120.209999,120.709999,114.581497,5144800
2017-04-03,120.449997,121.870003,120.400002,121.669998,115.737244,12996500
2017-04-04,121.370003,121.589996,120.949997,121.010002,115.109444,6976700
2017-04-05,120.559998,121.519997,120.360001,121.379997,115.461395,8555200
2017-04-06,121.239998,121.410004,120.519997,121.199997,115.290192,6497000
2017-04-07,121.839996,122.250000,120.690002,120.709999,114.824059,10270000
2017-04-10,121.139999,121.620003,121.000000,121.269997,115.356766,5314500
2017-04-11,121.800003,122.650002,121.720001,122.419998,116.450691,11297400
2017-04-12,122.510002,123.190002,122.290001,123.089996,117.088028,11532500
2017-04-13,123.449997,123.739998,122.910004,123.470001,117.449486,8396700
2017-04-17,123.459999,123.550003,122.860001,123.089996,117.088028,8015000
2017-04-18,123.860001,124.980003,123.550003,124.699997,118.619522,11529700
2017-04-19,124.099998,124.169998,123.699997,124.019997,117.972672,7344000
2017-04-20,123.519997,123.919998,123.139999,123.540001,117.516090,7932900
2017-04-21,123.820000,124.239998,123.489998,123.540001,117.516090,9798500
2017-04-24,122.550003,123.160004,122.459999,122.930000,116.935806,8066400
2017-04-25,122.209999,122.459999,121.379997,121.449997,115.527985,8122300
2017-04-26,121.519997,122.139999,121.430000,122.120003,116.165321,5766200
2017-04-27,121.750000,122.349998,121.580002,122.080002,116.127266,4978300
2017-04-28,121.599998,122.440002,121.550003,122.349998,116.384087,8055300
2017-05-01,121.690002,122.139999,120.709999,121.080002,115.416595,8795900
2017-05-02,120.970001,121.779999,120.940002,121.699997,116.007561,6727800
2017-05-03,122.220001,122.389999,121.550003,121.779999,116.083832,8932900
2017-05-04,121.010002,121.220001,120.669998,121.180000,115.511909,9707200
2017-05-05,121.379997,121.470001,120.889999,121.290001,115.616760,5605400
2017-05-08,121.110001,121.139999,120.529999,120.629997,114.987625,8057800
2017-05-09,120.379997,120.629997,120.139999,120.620003,114.978096,5536700
2017-05-10,120.910004,121.059998,120.160004,120.480003,114.844635,6517000
2017-05-11,120.000000,120.570000,119.910004,120.480003,114.844635,7479800
2017-05-12,121.010002,121.489998,120.980003,121.389999,115.712090,7463900
2017-05-15,121.059998,121.209999,120.750000,121.059998,115.397514,5173200
2017-05-16,121.110001,121.889999,121.110001,121.510002,115.826462,6722700
2017-05-17,122.629997,123.540001,122.389999,123.279999,117.513687,11236400
2017-05-18,123.750000,123.940002,123.190002,123.419998,117.647118,8350500
2017-05-19,123.360001,123.779999,123.010002,123.709999,117.923553,11277400
2017-05-22,123.410004,123.559998,123.260002,123.370003,117.599472,4062900
2017-05-23,123.510002,123.620003,122.480003,122.540001,116.808296,7901300
2017-05-24,122.800003,123.260002,122.540001,123.230003,117.466019,7355200
2017-05-25,123.019997,123.279999,122.760002,123.269997,117.504120,6464800
2017-05-26,123.550003,123.739998,123.250000,123.480003,117.704308,2963800
2017-05-30,124.029999,124.139999,123.739998,124.089996,118.285797,4819400
2017-05-31,124.050003,124.650002,124.029999,124.400002,118.581284,8000200
2017-06-01,123.699997,124.190002,123.660004,124.150002,118.593727,9037300
2017-06-02,125.220001,125.769997,125.050003,125.620003,119.997925,13245000
2017-06-05,124.900002,125.160004,124.779999,124.839996,119.252823,6775500
2017-06-06,125.690002,125.870003,125.400002,125.519997,119.902382,12841500
2017-06-07,125.239998,125.519997,124.790001,124.919998,119.329254,12852400
2017-06-08,124.879997,124.879997,124.300003,124.589996,119.014000,8757500
2017-06-09,124.080002,124.639999,123.980003,124.400002,118.832512,5130500
2017-06-12,124.209999,124.989998,124.139999,124.360001,118.794327,4335800
2017-06-13,124.010002,124.519997,123.989998,124.379997,118.813408,4742600
2017-06-14,125.919998,126.709999,125.730003,126.300003,120.647499,20212300
2017-06-15,126.089996,126.330002,125.830002,126.099998,120.456436,5863700
2017-06-16,126.080002,126.440002,126.010002,126.349998,120.695244,6672500
2017-06-19,126.320000,126.480003,126.029999,126.169998,120.523315,5641300
2017-06-20,126.790001,127.400002,126.790001,127.300003,121.602745,8405700
2017-06-21,127.110001,127.639999,126.910004,127.559998,121.851105,5914800
2017-06-22,127.709999,127.870003,127.309998,127.839996,122.118561,6608100
2017-06-23,127.470001,127.900002,127.400002,127.779999,122.061249,4329900
2017-06-26,128.270004,128.570007,128.160004,128.259995,122.519768,5541600
2017-06-27,127.430000,127.489998,126.620003,126.889999,121.211090,8354200
2017-06-28,126.669998,126.709999,125.980003,126.470001,120.809883,7357900
2017-06-29,125.010002,125.720001,124.900002,125.410004,119.797325,9115800
2017-06-30,125.190002,125.389999,124.849998,125.120003,119.520302,10189800
2017-07-03,125.000000,125.040001,124.019997,124.459999,119.135483,11021100
2017-07-05,124.199997,124.650002,124.120003,124.489998,119.164207,11394500
2017-07-06,123.519997,123.639999,122.930000,123.459999,118.178276,10853100
2017-07-07,122.839996,123.029999,122.589996,122.720001,117.469955,9401800
2017-07-10,122.870003,123.099998,122.680000,122.900002,117.642242,3859200
2017-07-11,122.860001,123.330002,122.709999,123.110001,117.843246,4425600
2017-07-12,123.889999,124.040001,123.489998,123.959999,118.656891,7839900
2017-07-13,123.599998,123.650002,122.809998,123.180000,117.910255,7449300
2017-07-14,124.099998,124.160004,123.120003,123.330002,118.053841,6566800
2017-07-17,123.330002,123.989998,123.269997,123.669998,118.379303,4737300
2017-07-18,124.430000,124.769997,124.230003,124.750000,119.413094,9163000
2017-07-19,124.779999,125.010002,124.589996,124.800003,119.460968,5140900
2017-07-20,125.489998,125.730003,124.970001,125.160004,119.805573,12239100
2017-07-21,125.730003,126.029999,125.570000,125.690002,120.312897,6201500
2017-07-24,125.449997,125.660004,125.160004,125.199997,119.843842,5378500
2017-07-25,124.139999,124.190002,123.470001,123.570000,118.283569,9743300
2017-07-26,123.269997,124.089996,123.080002,123.769997,118.475006,8459500
2017-07-27,123.110001,123.379997,122.820000,123.160004,117.891121,6390800
2017-07-28,123.269997,123.989998,123.260002,123.889999,118.589874,5491800
2017-07-31,123.459999,124.050003,123.400002,124.040001,118.733475,5464600
2017-08-01,123.180000,124.709999,123.160004,124.639999,119.567093,9676800
2017-08-02,124.769997,125.169998,124.680000,124.709999,119.634254,5745600
2017-08-03,125.290001,126.019997,125.260002,126.000000,120.871750,10324500
2017-08-04,125.150002,125.180000,124.440002,124.930000,119.845284,8485500
2017-08-07,124.839996,125.099998,124.610001,125.070000,119.979607,4684600
2017-08-08,124.870003,124.980003,124.150002,124.620003,119.547920,6197400
2017-08-09,125.930000,125.949997,125.199997,125.300003,120.200218,9221800
2017-08-10,125.620003,126.440002,125.519997,126.370003,121.226677,10378200
2017-08-11,125.769997,126.459999,125.550003,126.430000,121.284233,5717800
2017-08-14,125.989998,126.279999,125.730003,125.779999,120.660698,5089100
2017-08-15,124.730003,125.540001,124.709999,125.250000,120.152267,7473200
2017-08-16,124.830002,126.019997,124.809998,125.709999,120.593529,5283800
2017-08-17,125.699997,126.680000,125.510002,126.650002,121.495285,9364700
2017-08-18,126.980003,127.150002,126.260002,126.620003,121.466515,8382500
2017-08-21,126.769997,127.019997,126.500000,126.930000,121.763885,7669800
2017-08-22,126.790001,126.809998,126.269997,126.440002,121.293854,6140700
