Date,Open,High,Low,Close,Adj Close,Volume
2016-06-17,209.320007,209.380005,207.899994,208.660004,196.789169,3653500
2016-06-20,210.990005,211.789993,209.910004,210.039993,198.090637,4395500
2016-06-21,209.470001,210.070007,208.960007,209.619995,198.638214,2706200
2016-06-22,209.820007,210.690002,209.110001,209.270004,198.306564,3117300
2016-06-23,210.990005,212.020004,210.460007,212.000000,200.893524,2719800
2016-06-24,204.830002,208.059998,203.880005,204.210007,193.511642,15207500
2016-06-27,202.750000,202.770004,199.789993,200.630005,190.119217,8046700
2016-06-28,202.639999,204.380005,202.270004,204.380005,193.672714,7079800
2016-06-29,206.009995,208.100006,205.889999,207.800003,196.913574,7240200
2016-06-30,208.410004,210.720001,207.740005,210.500000,199.472122,6025600
2016-07-01,210.550003,211.690002,210.539993,211.130005,200.069122,4743700
2016-07-05,210.139999,210.270004,208.899994,209.639999,198.657150,6213300
2016-07-06,209.020004,210.990005,208.250000,210.839996,199.794296,6272500
2016-07-07,211.070007,211.839996,209.839996,210.660004,199.623718,3484400
2016-07-08,212.240005,214.149994,212.000000,213.860001,202.656097,3208400
2016-07-11,214.419998,215.279999,214.179993,214.669998,203.423660,3287900
2016-07-12,215.770004,216.529999,215.490005,216.179993,204.854538,4714600
2016-07-13,216.669998,216.699997,215.589996,216.160004,204.835587,3845600
2016-07-14,217.630005,217.910004,216.899994,217.350006,205.963257,5336500
2016-07-15,218.020004,218.050003,216.539993,217.029999,205.660049,3687000
2016-07-18,217.169998,217.860001,216.899994,217.630005,206.228592,4112800
2016-07-19,217.179993,217.460007,216.880005,217.389999,206.001175,1885700
2016-07-20,217.990005,218.600006,217.470001,218.309998,206.872971,1837100
2016-07-21,218.190002,218.470001,216.990005,217.520004,206.124344,1792000
2016-07-22,217.649994,218.559998,217.350006,218.470001,207.024597,4733900
2016-07-25,218.240005,218.309998,217.220001,217.910004,206.493896,1702400
2016-07-26,217.820007,218.419998,217.000000,218.000000,206.579208,3091000
2016-07-27,218.419998,218.509995,216.880005,217.779999,206.370743,4739500
2016-07-28,217.520004,218.369995,217.000000,218.039993,206.617096,1844200
2016-07-29,217.720001,218.789993,217.380005,218.369995,206.929794,3093500
2016-08-01,218.470001,218.899994,217.649994,218.119995,206.692917,3693700
2016-08-02,217.910004,218.070007,215.809998,216.830002,205.470505,4835000
2016-08-03,216.729996,217.479996,216.389999,217.470001,206.076965,2448600
2016-08-04,217.559998,218.020004,217.070007,217.669998,206.266479,2138100
2016-08-05,218.509995,219.479996,218.330002,219.399994,207.905838,3348500
2016-08-08,219.660004,219.779999,219.000000,219.279999,207.792130,1575700
2016-08-09,219.419998,220.009995,219.059998,219.419998,207.924820,1665900
2016-08-10,219.600006,219.669998,218.470001,218.880005,207.413116,2775100
2016-08-11,219.539993,220.199997,219.210007,219.889999,208.370193,1791600
2016-08-12,219.559998,219.970001,219.259995,219.710007,208.199615,1563300
2016-08-15,220.149994,220.759995,220.149994,220.369995,208.825043,1337700
2016-08-16,219.860001,219.929993,219.229996,219.250000,207.763702,2987800
2016-08-17,219.270004,219.789993,218.279999,219.649994,208.142746,2903300
2016-08-18,219.600006,220.160004,219.479996,220.160004,208.626068,1888200
2016-08-19,219.589996,220.009995,219.000000,219.820007,208.303848,1657800
2016-08-22,219.550003,220.059998,219.089996,219.750000,208.237488,1138800
2016-08-23,220.509995,220.880005,220.160004,220.210007,208.673386,1698000
2016-08-24,220.059998,220.169998,218.639999,219.169998,207.687897,1526900
2016-08-25,218.660004,219.449997,218.479996,218.949997,207.479446,4890200
2016-08-26,219.160004,220.389999,217.500000,218.559998,207.109879,4310100
2016-08-29,218.710007,219.910004,218.639999,219.600006,208.095398,1576300
2016-08-30,219.550003,219.820007,218.610001,219.259995,207.773193,1547900
2016-08-31,218.889999,219.009995,217.729996,218.649994,207.195145,2531700
2016-09-01,218.639999,218.990005,217.279999,218.669998,207.214111,3249300
2016-09-02,219.699997,220.139999,218.979996,219.630005,208.123795,2301300
2016-09-06,219.949997,220.369995,219.119995,220.369995,208.825043,3360100
2016-09-07,220.119995,220.479996,219.580002,220.330002,208.787125,3668100
2016-09-08,219.889999,220.220001,219.429993,219.809998,208.294388,3038000
2016-09-09,218.270004,218.279999,214.479996,214.539993,203.300430,7335000
2016-09-12,213.589996,218.059998,213.539993,217.630005,206.228592,5111600
2016-09-13,216.050003,216.369995,213.750000,214.470001,203.234116,6515400
2016-09-14,214.529999,215.929993,213.710007,214.350006,203.120422,4224600
2016-09-15,214.139999,216.970001,213.960007,216.520004,205.176712,3415600
2016-09-16,215.779999,216.000000,214.869995,215.619995,204.323883,5064700
2016-09-19,216.490005,217.210007,215.339996,215.729996,204.428116,2089100
2016-09-20,216.710007,216.910004,215.690002,215.750000,204.447067,2005800
2016-09-21,216.550003,218.360001,215.759995,218.160004,206.730820,4112100
2016-09-22,219.360001,219.880005,219.059998,219.500000,208.000610,4355300
2016-09-23,219.059998,219.210007,218.229996,218.350006,206.910828,2483900
2016-09-26,216.250000,216.460007,215.240005,215.449997,205.199432,3025900
2016-09-27,215.259995,216.899994,214.839996,216.759995,206.447083,3252400
2016-09-28,217.070007,218.029999,215.949997,217.899994,207.532867,2140200
2016-09-29,217.639999,218.100006,215.279999,215.940002,205.666138,3913200
2016-09-30,216.880005,218.350006,216.600006,217.559998,207.209045,3952800
2016-10-03,217.029999,217.270004,216.259995,216.889999,206.570908,4755900
2016-10-04,217.160004,217.399994,215.229996,215.940002,205.666138,3317900
2016-10-05,216.610001,217.350006,216.559998,216.889999,206.570908,2860600
2016-10-06,216.589996,217.259995,215.960007,217.100006,206.770950,2437600
2016-10-07,217.330002,217.580002,215.399994,216.250000,205.961395,7719900
2016-10-10,216.250000,217.929993,216.250000,217.339996,206.999542,2642300
2016-10-11,216.880005,216.949997,213.789993,214.660004,204.447021,3985300
2016-10-12,214.820007,215.529999,214.229996,214.929993,204.704178,2415300
2016-10-13,213.350006,214.809998,212.410004,214.270004,204.075577,4465700
2016-10-14,215.389999,215.910004,214.250000,214.289993,204.094620,3713000
2016-10-17,214.289993,214.600006,213.389999,213.580002,203.418411,2933000
2016-10-18,215.449997,215.500000,214.490005,214.899994,204.675598,1599200
2016-10-19,215.199997,215.850006,214.820007,215.429993,205.180389,2718200
2016-10-20,215.100006,215.750000,214.330002,215.059998,204.828003,2519600
2016-10-21,214.190002,215.300003,213.990005,215.160004,204.923248,2227300
2016-10-24,216.229996,216.529999,215.699997,216.110001,205.828049,2277700
2016-10-25,215.899994,216.199997,215.210007,215.419998,205.170883,2189300
2016-10-26,214.419998,215.639999,214.160004,214.970001,204.742294,2501100
2016-10-27,215.809998,215.830002,214.300003,214.380005,204.180328,2882200
2016-10-28,214.330002,215.139999,212.929993,213.750000,203.580322,3880200
2016-10-31,214.160004,214.389999,213.570007,213.690002,203.523193,4264600
2016-11-01,214.130005,214.179993,210.789993,212.229996,202.132629,8079700
2016-11-02,211.869995,212.289993,210.410004,210.899994,200.865906,3790500
2016-11-03,211.169998,211.410004,209.639999,210.020004,200.027786,3740300
2016-11-04,210.089996,211.070007,209.570007,209.669998,199.694427,3932600
2016-11-07,212.649994,214.389999,212.490005,214.320007,204.123230,8402900
2016-11-08,213.919998,216.000000,213.600006,215.309998,205.066086,6417500
2016-11-09,213.509995,218.339996,213.470001,217.690002,207.332870,9807400
2016-11-10,218.580002,219.550003,216.449997,218.119995,207.742371,8137500
2016-11-11,217.320007,217.919998,216.550003,217.729996,207.370956,7363300
2016-11-14,218.369995,218.500000,216.949997,217.789993,207.428116,3747600
2016-11-15,218.289993,219.520004,218.020004,219.520004,209.075790,5305800
2016-11-16,218.779999,219.380005,218.669998,219.240005,208.809143,4142600
2016-11-17,219.320007,220.309998,219.169998,220.229996,209.752014,5754900
2016-11-18,220.309998,220.520004,219.529999,219.789993,209.332962,4573100
2016-11-21,220.419998,221.440002,220.259995,221.389999,210.856812,3181600
2016-11-22,221.800003,222.050003,220.990005,221.759995,211.209198,3062300
2016-11-23,221.250000,222.029999,221.009995,222.000000,211.437805,3757800
2016-11-25,222.360001,222.820007,222.289993,222.809998,212.209274,1850800
2016-11-28,222.429993,222.750000,221.630005,221.830002,211.275909,4820900
2016-11-29,221.809998,222.720001,221.429993,222.190002,211.618774,3569400
2016-11-30,222.940002,223.100006,221.529999,221.529999,210.990158,6249100
2016-12-01,221.970001,221.979996,220.419998,220.729996,210.228226,3842700
2016-12-02,220.929993,221.500000,220.520004,220.910004,210.399673,3309600
2016-12-05,221.940002,222.669998,221.699997,222.190002,211.618774,2441800
2016-12-06,222.509995,223.020004,221.929993,222.990005,212.380737,3124300
2016-12-07,222.830002,225.970001,222.660004,225.869995,215.123672,3498900
2016-12-08,225.899994,227.009995,225.559998,226.410004,215.638016,4668200
2016-12-09,226.720001,227.850006,226.690002,227.850006,217.009491,4484700
2016-12-12,227.740005,228.289993,227.089996,227.570007,216.742813,4742300
2016-12-13,228.380005,229.690002,228.339996,229.050003,218.152390,5940400
2016-12-14,228.740005,229.589996,226.690002,227.320007,216.504715,8447900
2016-12-15,227.500000,229.160004,227.339996,228.080002,217.228546,4941200
2016-12-16,228.669998,228.740005,227.330002,227.729996,216.895187,5154600
2016-12-19,227.910004,228.679993,227.759995,228.149994,217.295212,4271800
2016-12-20,228.820007,229.240005,228.550003,229.050003,218.152390,3591800
2016-12-21,227.669998,227.830002,227.139999,227.179993,217.610306,2819700
2016-12-22,226.970001,227.100006,226.289993,226.850006,217.294220,2278500
2016-12-23,226.820007,227.080002,226.580002,227.000000,217.437912,2612500
2016-12-27,227.389999,228.100006,227.389999,227.639999,218.050934,2560600
2016-12-28,227.949997,227.949997,225.639999,225.770004,216.259720,3972800
2016-12-29,225.850006,226.250000,225.210007,225.750000,216.240570,4481100
2016-12-30,226.130005,226.199997,224.089996,224.990005,215.512573,5462700
2017-01-03,226.399994,227.199997,225.240005,226.580002,217.035583,6396600
2017-01-04,226.960007,228.110001,226.949997,227.949997,218.347885,4099000
2017-01-05,227.630005,227.960007,226.850006,227.740005,218.146729,2970100
2017-01-06,227.910004,229.130005,227.279999,228.639999,219.008835,3110100
2017-01-09,228.270004,228.470001,227.809998,227.899994,218.299988,2355100
2017-01-10,227.830002,228.820007,227.380005,227.800003,218.204193,2961800
2017-01-11,227.759995,228.429993,226.960007,228.410004,218.788498,4012800
2017-01-12,227.880005,228.139999,226.320007,227.970001,218.367020,3535300
2017-01-13,228.130005,228.789993,228.070007,228.389999,218.769363,4580700
2017-01-17,227.710007,228.169998,227.190002,227.639999,218.050934,3541500
2017-01-18,227.949997,228.169998,227.289993,228.080002,218.472412,3209900
2017-01-19,228.210007,228.399994,226.789993,227.350006,217.773163,2606500
2017-01-20,228.080002,228.690002,227.440002,228.100006,218.491562,3079300
2017-01-23,227.740005,228.179993,226.660004,227.570007,217.983887,3772700
2017-01-24,227.800003,229.470001,227.660004,228.960007,219.315338,2515900
2017-01-25,230.089996,230.960007,229.889999,230.820007,221.097000,3868200
2017-01-26,230.789993,231.100006,230.399994,230.750000,221.029938,3278100
2017-01-27,230.820007,230.960007,230.169998,230.399994,220.694656,2511700
2017-01-30,229.550003,229.600006,227.800003,229.029999,219.382385,3812200
2017-01-31,228.330002,228.970001,227.720001,228.929993,219.286591,4793200
2017-02-01,229.690002,229.970001,228.330002,229.050003,219.401550,6481000
2017-02-02,228.610001,229.479996,228.220001,229.130005,219.478180,3179300
2017-02-03,230.220001,230.929993,229.850006,230.789993,221.068237,1837300
2017-02-06,230.259995,230.720001,229.949997,230.380005,220.675522,1673600
2017-02-07,230.800003,231.059998,230.110001,230.369995,220.665939,2331400
2017-02-08,230.000000,230.789993,229.720001,230.649994,220.934143,1963700
